web-scraper-order,web-scraper-start-url,companyName,industry,marketCap
"1700801043-4841","https://www.etmoney.com/stocks/list-of-stocks","PTL Enterprises Ltd.
                                            PTL","Tyres & Rubber Products","₹569.22 Crs"
"1700801043-4842","https://www.etmoney.com/stocks/list-of-stocks","PVP Ventures Ltd.
                                            PVP","Construction & Engineering","₹416.65 Crs"
"1700801043-4843","https://www.etmoney.com/stocks/list-of-stocks","PVR INOX Ltd.
                                            PVRINOX","Broadcasting & Entertainment","₹16219.53 Crs"
"1700801043-4844","https://www.etmoney.com/stocks/list-of-stocks","Page Industries Ltd.
                                            PAGEIND","Apparels","₹42046.76 Crs"
"1700801043-4845","https://www.etmoney.com/stocks/list-of-stocks","Paisalo Digital Ltd.
                                            PAISALO","Nbfc","₹3726.88 Crs"
"1700801043-4846","https://www.etmoney.com/stocks/list-of-stocks","Pakka Ltd.
                                            PAKKA","Paper Products","₹951.78 Crs"
"1700801043-4847","https://www.etmoney.com/stocks/list-of-stocks","Palash Securities Ltd.
                                            PALASHSECU","Finance & Investments","₹126.04 Crs"
"1700801043-4848","https://www.etmoney.com/stocks/list-of-stocks","Palred Technologies Ltd.
                                            PALREDTEC","It Services & Consulting","₹193.27 Crs"
"1700801043-4849","https://www.etmoney.com/stocks/list-of-stocks","Panacea Biotec Ltd.
                                            PANACEABIO","Biotechnology & Medical Research","₹955.51 Crs"
"1700801043-4850","https://www.etmoney.com/stocks/list-of-stocks","Panache Digilife Ltd.
                                            PANACHE","Technology Hardware","₹105.6 Crs"
"1700801043-4851","https://www.etmoney.com/stocks/list-of-stocks","Panama Petrochem Ltd.
                                            PANAMAPET","Petrochemicals","₹1857.15 Crs"
"1700801043-4852","https://www.etmoney.com/stocks/list-of-stocks","Pansari Developers Ltd.
                                            PANSARI","Construction & Engineering","₹141.32 Crs"
"1700801043-4853","https://www.etmoney.com/stocks/list-of-stocks","Par Drugs & Chemicals Ltd.
                                            PAR","Pharmaceuticals","₹281.78 Crs"
"1700801043-4854","https://www.etmoney.com/stocks/list-of-stocks","Paradeep Phosphates Ltd.
                                            PARADEEP","Agro Chemicals & Fertilizers","₹5377.28 Crs"
"1700801043-4855","https://www.etmoney.com/stocks/list-of-stocks","Parag Milk Foods Ltd.
                                            PARAGMILK","Food Products","₹2570.53 Crs"
"1700801043-4856","https://www.etmoney.com/stocks/list-of-stocks","Paramount Communications Ltd.
                                            PARACABLES","Electrical - Equipment/components","₹1666.78 Crs"
"1700801043-4857","https://www.etmoney.com/stocks/list-of-stocks","Paras Defence and Space Technologies Ltd.
                                            PARAS","Construction & Engineering","₹2733.9 Crs"
"1700801043-4858","https://www.etmoney.com/stocks/list-of-stocks","Paras Petrofils Ltd.
                                            PARASPETRO","Textiles","₹66.84 Crs"
"1700801043-4859","https://www.etmoney.com/stocks/list-of-stocks","Parenteral Drugs (India) Ltd.
                                            PDPL","Pharmaceuticals","₹8.94 Crs"
"1700801043-4860","https://www.etmoney.com/stocks/list-of-stocks","Parsvnath Developers Ltd.
                                            PARSVNATH","Real Estate","₹522.22 Crs"
"1700801043-4861","https://www.etmoney.com/stocks/list-of-stocks","Pasupati Acrylon Ltd.
                                            PASUPTAC","Textiles","₹347.62 Crs"
"1700801043-4862","https://www.etmoney.com/stocks/list-of-stocks","Patanjali Foods Ltd.
                                            PATANJALI","Edible Oils & Solvent Extraction","₹49231.3 Crs"
"1700801043-4863","https://www.etmoney.com/stocks/list-of-stocks","Patel Engineering Ltd.
                                            PATELENG","Construction & Engineering","₹4022.81 Crs"
"1700801043-4864","https://www.etmoney.com/stocks/list-of-stocks","Patel Integrated Logistics Ltd.
                                            PATINTLOG","Logistics","₹116.25 Crs"
"1700801043-4865","https://www.etmoney.com/stocks/list-of-stocks","Patspin India Ltd.
                                            PATSPINLTD","Textiles","₹40.2 Crs"
"1700801043-4866","https://www.etmoney.com/stocks/list-of-stocks","Pavna Industries Ltd.
                                            PAVNAIND","Auto Ancillaries","₹490.89 Crs"
"1700801043-4867","https://www.etmoney.com/stocks/list-of-stocks","Pearl Global Industries Ltd.
                                            PGIL","Apparels","₹2713.29 Crs"
"1700801043-4868","https://www.etmoney.com/stocks/list-of-stocks","Pearl Polymers Ltd.
                                            PEARLPOLY","Plastic Products","₹53.87 Crs"
"1700801043-4869","https://www.etmoney.com/stocks/list-of-stocks","Peninsula Land Ltd.
                                            PENINLAND","Real Estate","₹1351.03 Crs"
"1700801043-4870","https://www.etmoney.com/stocks/list-of-stocks","Pennar Industries Ltd.
                                            PENIND","Iron & Steel","₹1686.83 Crs"
"1700801043-4871","https://www.etmoney.com/stocks/list-of-stocks","Persistent Systems Ltd.
                                            PERSISTENT","It Services & Consulting","₹49070.46 Crs"
"1700801043-4872","https://www.etmoney.com/stocks/list-of-stocks","Petronet LNG Ltd.
                                            PETRONET","Gas Distribution","₹29400 Crs"
"1700801043-4873","https://www.etmoney.com/stocks/list-of-stocks","Pfizer Ltd.
                                            PFIZER","Pharmaceuticals","₹18893.81 Crs"
"1700801043-4874","https://www.etmoney.com/stocks/list-of-stocks","Phoenix Mills Ltd.
                                            PHOENIXLTD","Real Estate","₹40556.82 Crs"
"1700801043-4875","https://www.etmoney.com/stocks/list-of-stocks","Pidilite Industries Ltd.
                                            PIDILITIND","Diversified Chemicals","₹127603.22 Crs"
"1700801043-4876","https://www.etmoney.com/stocks/list-of-stocks","Pil Italica Lifestyle Ltd.
                                            PILITA","Home Furnishing","₹258.5 Crs"
"1700801043-4877","https://www.etmoney.com/stocks/list-of-stocks","Pilani Investment and Industries Corporation Ltd.
                                            PILANIINVS","Finance & Investments","₹3048.19 Crs"
"1700801043-4878","https://www.etmoney.com/stocks/list-of-stocks","Pioneer Distilleries Ltd.
                                            PIONDIST","Breweries & Distilleries","₹242.33 Crs"
"1700801043-4879","https://www.etmoney.com/stocks/list-of-stocks","Pioneer Embroideries Ltd.
                                            PIONEEREMB","Apparels","₹140.27 Crs"
"1700801043-4880","https://www.etmoney.com/stocks/list-of-stocks","Piramal Enterprises Ltd.
                                            PEL","Diversified","₹20377 Crs"
"1700801043-4881","https://www.etmoney.com/stocks/list-of-stocks","Piramal Pharma Ltd.
                                            PPLPHARMA","Pharmaceuticals","₹16405.54 Crs"
"1700801043-4882","https://www.etmoney.com/stocks/list-of-stocks","Pitti Engineering Ltd.
                                            PITTIENG","Industrial Machinery, Equipment & Goods","₹2233.89 Crs"
"1700801043-4883","https://www.etmoney.com/stocks/list-of-stocks","Pix Transmissions Ltd.
                                            PIXTRANS","Industrial Machinery, Equipment & Goods","₹1805.34 Crs"
"1700801043-4884","https://www.etmoney.com/stocks/list-of-stocks","Plastiblends India Ltd.
                                            PLASTIBLEN","Speciality Chemicals","₹795.27 Crs"
"1700801043-4885","https://www.etmoney.com/stocks/list-of-stocks","Plaza Wires Ltd.
                                            PLAZACABLE","Electrical - Equipment/components","₹490.02 Crs"
"1700801043-4886","https://www.etmoney.com/stocks/list-of-stocks","Poddar Housing and Development Ltd.
                                            PODDARHOUS","Real Estate","₹86.52 Crs"
"1700801043-4887","https://www.etmoney.com/stocks/list-of-stocks","Poddar Pigments Ltd.
                                            PODDARMENT","Speciality Chemicals","₹381.96 Crs"
"1700801043-4888","https://www.etmoney.com/stocks/list-of-stocks","Pokarna Ltd.
                                            POKARNA","Construction Supplies & Fixtures","₹1661.81 Crs"
"1700801043-4889","https://www.etmoney.com/stocks/list-of-stocks","Poly Medicure Ltd.
                                            POLYMED","Health Services And Equipment","₹14491.56 Crs"
"1700801043-4890","https://www.etmoney.com/stocks/list-of-stocks","Polycab India Ltd.
                                            POLYCAB","Electrical - Equipment/components","₹78464.98 Crs"
"1700801043-4891","https://www.etmoney.com/stocks/list-of-stocks","Polyplex Corporation Ltd.
                                            POLYPLEX","Commodity Chemicals","₹3195.75 Crs"
"1700801043-4892","https://www.etmoney.com/stocks/list-of-stocks","Pondy Oxides & Chemicals Ltd.
                                            POCL","Commodity Chemicals","₹514.98 Crs"
"1700801043-4893","https://www.etmoney.com/stocks/list-of-stocks","Ponni Sugars (Erode) Ltd.
                                            PONNIERODE","Sugar","₹377.47 Crs"
"1700801043-4894","https://www.etmoney.com/stocks/list-of-stocks","Poonawalla Fincorp Ltd.
                                            POONAWALLA","Nbfc","₹28057.21 Crs"
"1700801043-4895","https://www.etmoney.com/stocks/list-of-stocks","Power Finance Corporation Ltd.
                                            PFC","Nbfc","₹105933.27 Crs"
"1700801043-4896","https://www.etmoney.com/stocks/list-of-stocks","Power Grid Corporation of India Ltd.
                                            POWERGRID","Power - Generation/distribution","₹196242.74 Crs"
"1700801043-4897","https://www.etmoney.com/stocks/list-of-stocks","Power Mech Projects Ltd.
                                            POWERMECH","Construction & Engineering","₹6318.52 Crs"
"1700801043-4898","https://www.etmoney.com/stocks/list-of-stocks","Power and Instrumentation (Gujarat) Ltd.
                                            PIGL","Construction & Engineering","₹55.59 Crs"
"1700801043-4899","https://www.etmoney.com/stocks/list-of-stocks","Pradip Overseas Ltd.
                                            PRADIP","Textiles","₹4.84 Crs"
"1700801043-4900","https://www.etmoney.com/stocks/list-of-stocks","Praj Industries Ltd.
                                            PRAJIND","Engineering - Heavy","₹11316.73 Crs"
"1700801043-4901","https://www.etmoney.com/stocks/list-of-stocks","Prajay Engineers Syndicate Ltd.
                                            PRAENG","Real Estate","₹139.87 Crs"
"1700801043-4902","https://www.etmoney.com/stocks/list-of-stocks","Prakash Industries Ltd.
                                            PRAKASH","Iron & Steel","₹2668.32 Crs"
"1700801043-4903","https://www.etmoney.com/stocks/list-of-stocks","Prakash Pipes Ltd.
                                            PPL","Tubes & Pipes","₹961.52 Crs"
"1700801043-4904","https://www.etmoney.com/stocks/list-of-stocks","Prakash Steelage Ltd.
                                            PRAKASHSTL","Tubes & Pipes","₹105 Crs"
"1700801043-4905","https://www.etmoney.com/stocks/list-of-stocks","Prataap Snacks Ltd.
                                            DIAMONDYD","Food Products","₹2512.42 Crs"
